ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt, GPS.speed, GPS.speedAccel, GPS.latitude, GPS.longitude
0.618019, 0.696021, 0.825025, 0.756023, 1.350604, 1.350604, 1.350604, 1.350604, 0.561017, 0.561017, 0.561017, 0.561017, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.591018, 0.720022, 0.822025, 0.762023, 1.289664, 1.289664, 1.289664, 1.253288, 0.552767, 0.552767, 0.552767, 0.552767, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.753023, 0.846026, 0.771024, 1.253288, 1.253288, 1.253288, 1.253288, 0.548079, 0.548079, 0.548079, 0.548079, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.735022, 0.822025, 0.771024, 1.396730, 1.396730, 1.396730, 1.206037, 0.550704, 0.550704, 0.550704, 0.549017, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.744023, 0.834025, 0.774024, 1.206037, 1.206037, 1.206037, 1.219537, 0.549017, 0.549017, 0.549017, 0.549017, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.753023, 0.831025, 0.780024, 1.219537, 1.219537, 1.219537, 1.219537, 0.553892, 0.553892, 0.553892, 0.553142, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 395.779999, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.720022, 0.720022, 0.804025, 0.756023, 1.442106, 1.442106, 1.442106, 1.226475, 0.553142, 0.553142, 0.553142, 0.549579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.582018, 0.735022, 0.828025, 0.777024, 1.226475, 1.226475, 1.226475, 1.284039, 0.549579, 0.549579, 0.549579, 0.549579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -413.839996, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.738023, 0.834025, 0.774024, 1.284039, 1.284039, 1.284039, 1.284039, 0.548454, 0.548454, 0.548454, 0.548454, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -413.839996, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.720022, 0.831025, 0.780024, 1.356041, 1.356041, 1.356041, 1.130472, 0.546392, 0.546392, 0.546392, 0.557642, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.765023, 0.852026, 0.813025, 4.981090, 4.981090, 4.981090, 1.298290, 0.520141, 0.520141, 0.520141, 0.520141, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.615019, 0.741023, 0.807025, 0.771024, 1.298290, 1.298290, 1.298290, 1.298290, 0.564017, 0.564017, 0.564017, 0.546767, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.720022, 0.834025, 0.762023, 1.325290, 1.325290, 1.325290, 1.261539, 0.546767, 0.546767, 0.546767, 0.549204, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.756023, 0.846026, 0.780024, 1.261539, 1.261539, 1.261539, 1.261539, 0.549204, 0.549204, 0.549204, 0.549204, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.738023, 0.828025, 0.783024, 1.495733, 1.495733, 1.495733, 1.495733, 0.555767, 0.555767, 0.555767, 0.555767, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.696021, 0.816025, 0.783024, 1.355479, 1.355479, 1.355479, 1.179411, 0.557455, 0.557455, 0.557455, 0.557455, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.603018, 0.753023, 0.825025, 0.783024, 1.179411, 1.179411, 1.179411, 1.357916, 0.552579, 0.552579, 0.552579, 0.552579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.750023, 0.840026, 0.762023, 1.357916, 1.357916, 1.357916, 1.357916, 0.552954, 0.552954, 0.552954, 0.551079, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -413.839996, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.747023, 0.747023, 0.846026, 0.762023, 1.382480, 1.382480, 1.382480, 1.323603, 0.551079, 0.551079, 0.551079, 0.556142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.708022, 0.831025, 0.783024, 1.323603, 1.323603, 1.323603, 1.323603, 0.556142, 0.556142, 0.556142, 0.552579, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.687021, 0.822025, 0.771024, 1.360354, 1.360354, 1.360354, 1.184286, 0.552579, 0.552579, 0.552579, 0.552579, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.603018, 0.741023, 0.843026, 0.768023, 1.184286, 1.184286, 1.184286, 1.260788, 0.544892, 0.544892, 0.557267, 0.557267, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 431.760010, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.777024, 0.837026, 0.804025, 4.981464, 4.981464, 4.981464, 4.981464, 0.514891, 0.514891, 0.514891, 0.514891, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.651020, 0.810025, 0.747023, 1.353791, 1.353791, 1.353791, 1.353791, 0.565892, 0.565892, 0.565892, 0.565892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.729022, 0.840026, 0.759023, 1.325290, 1.325290, 1.135160, 1.135160, 0.553892, 0.553892, 0.553892, 0.562892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 431.760010, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.822025, 0.858026, 0.786024, 4.979777, 4.979777, 4.979777, 1.304290, 0.562892, 0.562892, 0.562892, 0.562142, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 17.990000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.600018, 0.708022, 0.837026, 0.762023, 1.304290, 1.304290, 1.304290, 1.304290, 0.562142, 0.562142, 0.562142, 0.562142, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -449.820007, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.717022, 0.834025, 0.774024, 1.401980, 1.401980, 1.401980, 1.268289, 0.552579, 0.552579, 0.552579, 0.557829, 0.000000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -449.820007, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.780024, 0.846026, 0.816025, 4.979402, 4.979402, 4.979402, 1.278414, 0.519766, 0.519766, 0.519766, 0.519766, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 449.750000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.741023, 0.831025, 0.762023, 1.278414, 1.278414, 1.278414, 1.278414, 0.558580, 0.558580, 0.558580, 0.558580, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.729022, 0.810025, 0.768023, 1.443794, 1.443794, 1.443794, 1.302977, 0.548454, 0.548454, 0.548454, 0.553704, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.579018, 0.783024, 0.840026, 0.801024, 4.980527, 4.980527, 4.980527, 1.361854, 0.518828, 0.518828, 0.518828, 0.518828, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -449.820007, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.699021, 0.825025, 0.735022, 1.361854, 1.361854, 1.361854, 1.212787, 0.558017, 0.558017, 0.558017, 0.558017, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.735022, 0.834025, 0.759023, 1.212787, 1.212787, 1.212787, 1.269039, 0.556329, 0.556329, 0.556329, 0.559330, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.762023, 0.852026, 0.777024, 4.979589, 4.979589, 4.979589, 4.979589, 0.519391, 0.519391, 0.519391, 0.519391, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.666020, 0.807025, 0.747023, 1.405355, 1.405355, 1.405355, 1.204349, 0.558392, 0.558392, 0.558392, 0.558392, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.594018, 0.711022, 0.834025, 0.759023, 1.204349, 1.204349, 1.204349, 1.130472, 0.555204, 0.555204, 0.555204, 0.560080, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.774024, 0.852026, 0.798024, 4.978839, 4.978839, 4.978839, 1.239413, 0.517141, 0.517141, 0.517141, 0.517141, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.741023, 0.834025, 0.756023, 1.239413, 1.239413, 1.239413, 1.239413, 0.559705, 0.559705, 0.559705, 0.559705, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 449.750000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.672020, 0.834025, 0.756023, 1.413043, 1.413043, 1.413043, 1.192911, 0.553142, 0.553142, 0.556329, 0.556329, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 467.739990, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.756023, 0.846026, 0.810025, 4.982214, 4.982214, 4.982214, 4.982214, 0.518078, 0.518078, 0.518078, 0.518078, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.597018, 0.693021, 0.798024, 0.798024, 1.374979, 1.374979, 1.374979, 1.374979, 0.560080, 0.560080, 0.560080, 0.560080, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.708022, 0.837026, 0.735022, 1.361292, 1.361292, 1.361292, 1.361292, 0.557829, 0.557829, 0.557829, 0.545642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 485.730011, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.738023, 0.834025, 0.765023, 1.353416, 1.353416, 1.353416, 1.278977, 0.545642, 0.545642, 0.545642, 0.558580, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.765023, 0.852026, 0.771024, 1.278977, 1.278977, 1.278977, 1.361479, 0.558580, 0.558580, 0.558580, 0.558580, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -485.799988, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.753023, 0.837026, 0.768023, 1.361479, 1.361479, 1.361479, 1.361479, 0.549017, 0.549017, 0.549017, 0.549017, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 503.720001, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.597018, 0.693021, 0.816025, 0.762023, 1.447544, 1.447544, 1.447544, 1.265851, 0.547142, 0.547142, 0.547142, 0.547142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.714022, 0.831025, 0.777024, 1.265851, 1.265851, 1.265851, 1.291539, 0.544892, 0.544892, 0.544892, 0.544892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -2140.880127, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.729022, 0.840026, 0.780024, 1.291539, 1.291539, 1.291539, 1.291539, 0.548642, 0.548642, 0.548642, 0.548642, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -485.799988, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.708022, 0.840026, 0.774024, 1.444169, 1.444169, 1.444169, 1.216912, 0.552767, 0.552767, 0.559142, 0.559142, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -485.799988, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.567017, 0.795024, 0.852026, 0.813025, 4.983340, 4.983340, 4.983340, 4.983340, 0.516578, 0.516578, 0.516578, 0.516578, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.600018, 0.681021, 0.810025, 0.759023, 1.405543, 1.405543, 1.405543, 1.405543, 0.555392, 0.555392, 0.555392, 0.559705, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.720022, 0.852026, 0.762023, 1.346291, 1.346291, 1.346291, 1.173598, 0.559705, 0.559705, 0.559705, 0.565892, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -485.799988, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.579018, 0.762023, 0.846026, 0.804025, 4.981464, 4.981464, 4.981464, 4.981464, 0.518453, 0.518453, 0.518453, 0.518453, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.666020, 0.813025, 0.759023, 1.318915, 1.318915, 1.318915, 1.182786, 0.565142, 0.565142, 0.565142, 0.565142, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.759023, 0.834025, 0.762023, 1.182786, 1.182786, 1.182786, 1.263601, 0.552954, 0.552954, 0.552954, 0.558955, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.585018, 0.759023, 0.828025, 0.798024, 4.981652, 4.981652, 4.981652, 4.981652, 0.520141, 0.520141, 0.520141, 0.520141, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -503.790009, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.684021, 0.816025, 0.759023, 1.373479, 1.373479, 1.373479, 1.187661, 0.558392, 0.558392, 0.558392, 0.558017, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.774024, 0.804025, 0.774024, 4.980714, 4.980714, 4.980714, 1.220475, 0.558017, 0.558017, 0.558017, 0.546392, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.723022, 0.816025, 0.762023, 1.220475, 1.220475, 1.220475, 1.255726, 0.546392, 0.546392, 0.546392, 0.546392, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.756023, 0.825025, 0.768023, 1.255726, 1.255726, 1.255726, 1.359792, 0.552204, 0.552204, 0.552204, 0.550704, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.594018, 0.753023, 0.822025, 0.774024, 1.359792, 1.359792, 1.359792, 1.359792, 0.550704, 0.550704, 0.550704, 0.550704, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.699021, 0.825025, 0.765023, 1.519921, 1.519921, 1.519921, 1.519921, 0.549954, 0.549954, 0.549954, 0.549954, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.720022, 0.834025, 0.762023, 1.323603, 1.323603, 1.323603, 1.323603, 0.549767, 0.549767, 0.549767, 0.549767, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.726022, 0.828025, 0.762023, 1.346479, 1.346479, 1.346479, 1.346479, 0.555392, 0.555392, 0.555392, 0.555392, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.321165, 1.321165, 1.241850, 0.554642, 0.554642, 0.554642, 0.554642, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.597018, 0.738023, 0.840026, 0.765023, 1.241850, 1.241850, 1.241850, 1.164598, 0.545642, 0.545642, 0.545642, 0.545642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -18.059999, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.738023, 0.843026, 0.768023, 1.164598, 1.164598, 1.164598, 1.223475, 0.548079, 0.548079, 0.548079, 0.554829, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -557.760010, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.747023, 0.852026, 0.768023, 1.223475, 1.223475, 1.223475, 1.197224, 0.554829, 0.554829, 0.554829, 0.552767, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.867026, 0.867026, 0.759023, 4.979964, 4.979964, 4.979964, 1.257226, 0.552767, 0.552767, 0.552767, 0.557642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.738023, 0.816025, 0.780024, 1.257226, 1.257226, 1.257226, 1.257226, 0.557642, 0.557642, 0.557642, 0.557642, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.603018, 0.735022, 0.810025, 0.777024, 1.332228, 1.332228, 1.332228, 1.332228, 0.549954, 0.549954, 0.549954, 0.549954, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 557.690002, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.843026, 0.843026, 0.747023, 1.284789, 1.284789, 1.284789, 1.269039, 0.555204, 0.555204, 0.555204, 0.550329, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 575.679993, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.753023, 0.837026, 0.789024, 1.269039, 1.269039, 1.269039, 1.261726, 0.550329, 0.550329, 0.550329, 0.553704, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 1763.020020, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.762023, 0.828025, 0.780024, 1.261726, 1.261726, 1.261726, 1.261726, 0.553704, 0.553704, 0.553704, 0.553704, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.693021, 0.819025, 0.771024, 1.517296, 1.517296, 1.517296, 1.186911, 0.548079, 0.548079, 0.548079, 0.548079, -0.200000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 593.669983, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.612019, 0.744023, 0.828025, 0.780024, 1.186911, 1.186911, 1.186911, 1.265476, 0.550517, 0.550517, 0.550517, 0.550517, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.597018, 0.750023, 0.837026, 0.774024, 1.265476, 1.265476, 1.265476, 1.265476, 0.547329, 0.547329, 0.547329, 0.547329, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.738023, 0.780024, 0.780024, 1.480170, 1.480170, 1.480170, 1.303540, 0.550142, 0.550142, 0.550142, 0.550142, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 611.659973, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.741023, 0.825025, 0.765023, 1.303540, 1.303540, 1.303540, 1.260788, 0.563830, 0.563830, 0.563830, 0.563830, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.753023, 0.831025, 0.771024, 1.260788, 1.260788, 1.260788, 1.260788, 0.546392, 0.546392, 0.546392, 0.546392, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.594018, 0.693021, 0.837026, 0.756023, 1.525172, 1.525172, 1.525172, 1.133472, 0.552954, 0.552954, 0.552954, 0.558955, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.744023, 0.834025, 0.768023, 4.981840, 4.981840, 4.981840, 4.981840, 0.558955, 0.558955, 0.558955, 0.558955, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.711022, 0.825025, 0.765023, 1.295477, 1.295477, 1.295477, 1.295477, 0.548829, 0.548829, 0.548829, 0.549392, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.711022, 0.834025, 0.762023, 1.301290, 1.301290, 0.929091, 0.929091, 0.549392, 0.549392, 0.549392, 0.549392, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 593.669983, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.591018, 0.810025, 0.846026, 0.783024, 4.979402, 4.979402, 4.979402, 1.395793, 0.560455, 0.560455, 0.560455, 0.560455, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.606018, 0.735022, 0.804025, 0.771024, 1.395793, 1.395793, 1.395793, 1.395793, 0.565892, 0.565892, 0.565892, 0.565892, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.615019, 0.726022, 0.840026, 0.759023, 1.357354, 1.357354, 1.357354, 1.158410, 0.555579, 0.555579, 0.555579, 0.553517, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 611.659973, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.594018, 0.735022, 0.831025, 0.774024, 4.981277, 4.981277, 4.981277, 1.329228, 0.553517, 0.553517, 0.553517, 0.553517, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.600018, 0.723022, 0.834025, 0.777024, 1.329228, 1.329228, 1.329228, 1.200787, 0.551267, 0.551267, 0.551267, 0.551642, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.612019, 0.723022, 0.831025, 0.759023, 4.982027, 4.982027, 4.982027, 1.222162, 0.551642, 0.551642, 0.551642, 0.555204, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.603018, 0.762023, 0.828025, 0.801024, 4.980714, 4.980714, 4.980714, 4.980714, 0.522766, 0.522766, 0.522766, 0.554267, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.609019, 0.666020, 0.825025, 0.744023, 1.323603, 1.323603, 1.323603, 1.144910, 0.554267, 0.554267, 0.554267, 0.557267, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.588018, 0.780024, 0.852026, 0.807025, 4.980527, 4.980527, 4.980527, 1.332416, 0.523328, 0.523328, 0.523328, 0.563455, 0.000000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.717022, 0.804025, 0.750023, 1.332416, 1.332416, 1.332416, 1.290602, 0.563455, 0.563455, 0.563455, 0.563455, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -0.070000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.603018, 0.717022, 0.831025, 0.762023, 1.290602, 1.290602, 1.290602, 1.199099, 0.546954, 0.546954, 0.546954, 0.559892, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, -647.710022, 0.000000, 104, 12,0, 0, 0,0,1918904912
0.600018, 0.750023, 0.831025, 0.801024, 4.982402, 4.982402, 4.982402, 1.306727, 0.522953, 0.522953, 0.522953, 0.522953, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
0.606018, 0.723022, 0.825025, 0.750023, 1.306727, 1.306727, 1.306727, 1.306727, 0.554267, 0.554267, 0.554267, 0.554267, -0.100000, -0.001953, 0.000000, 1.003906, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0, 0, 0,0,1918904912
