ADC.steerAngle, ADC.airSpeed, ADC.brakePressB, ADC.fuelTankLevel, ADC.shockDispFL, ADC.shockDispFR, ADC.shockDispBR, ADC.shockDispBL, ADC.channel9, ADC.channel10, ADC.channel11, ADC.channel12, INA.brakePressF, IMU.xAccel, IMU.yAccel, IMU.zAccel, IMU.xRot, IMU.yRot, IMU.zRot, IMU.temp, ECU.RPM, ECU.ECT, ECU.batVolt
0.882027, 0.813025, 0.873027, 1.632050, 4.913212, 0.899652, 0.899652, 4.909275, 0.549954, 0.880339, 0.880339, 0.548079, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.876027, 0.819025, 0.873027, 1.632050, 4.909275, 0.914840, 0.914840, 4.911150, 0.548079, 0.869277, 0.869277, 0.552392, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -18.059999, -0.014379, 0, 0,0
0.879027, 0.801024, 0.873027, 1.623049, 4.911150, 0.919153, 0.919153, 4.907587, 0.552392, 0.915590, 0.553892, 0.553892, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.876027, 0.807025, 0.876027, 1.626050, 4.907587, 0.919528, 0.919528, 4.911337, 0.742898, 0.911465, 0.911465, 0.556142, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.873027, 0.816025, 0.876027, 1.629050, 4.911337, 0.946341, 0.946341, 4.914150, 0.704084, 0.889527, 0.889527, 0.576580, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.873027, 0.813025, 0.873027, 1.632050, 4.914150, 0.897777, 0.897777, 4.910400, 0.576580, 0.875277, 0.875277, 0.560080, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.882027, 0.813025, 0.876027, 1.626050, 4.910400, 0.927778, 0.927778, 4.910587, 0.560080, 0.876027, 0.876027, 0.553704, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 17.990000, -0.028762, 0, 0,0
0.885027, 0.813025, 0.876027, 1.626050, 4.910587, 0.936029, 0.936029, 4.911900, 0.553704, 0.881089, 0.881089, 0.549579, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.870027, 0.801024, 0.876027, 1.620049, 4.911900, 0.902465, 0.902465, 4.902337, 0.742898, 0.929653, 0.929653, 0.571142, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.873027, 0.810025, 0.882027, 1.632050, 4.901587, 0.873214, 0.981967, 0.981967, 0.571142, 0.871152, 0.871152, 0.554642, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.882027, 0.813025, 0.873027, 1.638050, 4.912838, 0.828025, 0.828025, 4.908337, 0.554642, 0.875839, 0.875839, 0.555017, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.879027, 0.807025, 0.876027, 1.620049, 4.908337, 0.900590, 0.900590, 4.907587, 0.555017, 0.874527, 0.874527, 0.554829, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -431.830017, -0.057516, 0, 0,0
0.879027, 0.816025, 0.876027, 1.614049, 4.907587, 0.903215, 0.903215, 4.902712, 0.554829, 0.902653, 0.902653, 0.550329, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.876027, 0.807025, 0.873027, 1.620049, 4.902712, 0.871527, 0.983092, 4.907212, 0.550329, 0.895340, 0.895340, 0.549017, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 17.990000, 0.000000, 0, 0,0
0.882027, 0.819025, 0.870027, 1.632050, 4.907212, 0.836463, 0.836463, 4.913962, 0.549017, 0.862339, 0.862339, 0.553892, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.816025, 0.876027, 1.650050, 4.913962, 0.903590, 0.903590, 4.909087, 0.553892, 0.881089, 0.881089, 0.554454, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 449.750000, 0.000000, 0, 0,0
0.885027, 0.813025, 0.879027, 1.650050, 4.909087, 0.911278, 0.911278, 4.907962, 0.554454, 0.869464, 0.869464, 0.549017, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, -0.115047, 0, 0,0
0.885027, 0.804025, 0.870027, 1.647050, 4.907962, 0.900590, 0.900590, 4.905900, 0.549017, 0.913528, 0.553329, 0.553329, -0.100000, -0.001953, 0.000000, 1.035156, 90.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.888027, 0.813025, 0.876027, 1.662051, 4.905900, 0.875652, 0.875652, 4.908525, 0.743085, 0.907153, 0.907153, 0.551267, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.870027, 0.804025, 0.870027, 1.653050, 4.908525, 0.915028, 0.915028, 4.915088, 0.697709, 0.886152, 0.886152, 0.580143, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.876027, 0.807025, 0.876027, 1.662051, 4.915088, 0.893840, 0.893840, 4.908900, 0.580143, 0.884839, 0.884839, 0.562705, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.873027, 0.810025, 0.876027, 1.650050, 4.908900, 0.893277, 0.893277, 4.908712, 0.562705, 0.873964, 0.873964, 0.551454, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -935.549988, -0.230082, 0, 0,0
0.888027, 0.810025, 0.870027, 1.659051, 4.908712, 0.923466, 0.923466, 4.906650, 0.551454, 0.869652, 0.869652, 0.553517, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.885027, 0.801024, 0.876027, 1.656051, 4.906650, 0.909028, 0.909028, 4.908525, 0.553517, 0.936404, 0.554454, 0.554454, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -36.049999, 0.000000, 0, 0,0
0.879027, 0.810025, 0.876027, 1.656051, 4.908525, 0.903590, 0.903590, 4.913025, 0.738398, 0.891027, 0.891027, 0.554079, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.816025, 0.873027, 1.641050, 4.913025, 0.915590, 0.915590, 4.910963, 0.554079, 0.878277, 0.878277, 0.561767, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.804025, 0.876027, 1.647050, 4.910963, 0.903215, 0.903215, 4.908900, 0.561767, 0.881089, 0.881089, 0.556517, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, -0.460160, 0, 0,0
0.888027, 0.804025, 0.873027, 1.656051, 4.908900, 0.921028, 0.921028, 4.907775, 0.556517, 0.875839, 0.875839, 0.548079, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.888027, 0.816025, 0.873027, 1.647050, 4.907775, 0.906403, 0.906403, 4.910025, 0.741773, 0.903778, 0.903778, 0.565330, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.804025, 0.870027, 1.665051, 4.910025, 0.896840, 0.896840, 4.909650, 0.565330, 0.890652, 0.890652, 0.561767, -0.200000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.876027, 0.816025, 0.873027, 1.653050, 4.910963, 0.921216, 0.921216, 4.910400, 0.561767, 0.876027, 0.876027, 0.558580, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -54.040001, 0.000000, 0, 0,0
0.882027, 0.810025, 0.873027, 1.647050, 4.910400, 0.903965, 0.903965, 4.910587, 0.558580, 0.876402, 0.876402, 0.549204, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 1007.440002, -0.920320, 0, 0,0
0.870027, 0.801024, 0.870027, 1.647050, 4.910587, 0.928716, 0.928716, 4.909087, 0.549204, 0.878089, 0.878089, 0.549017, 0.000000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.885027, 0.819025, 0.876027, 1.647050, 4.909087, 0.919153, 0.919153, 4.908900, 0.549017, 0.876402, 0.876402, 0.554267, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, 521.710022, 0.000000, 0, 0,0
0.888027, 0.810025, 0.870027, 1.656051, 4.908900, 0.922716, 0.922716, 4.908337, 0.554267, 0.874152, 0.874152, 0.553892, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.876027, 0.810025, 0.873027, 1.653050, 4.908337, 0.901902, 0.901902, 4.910400, 0.553892, 0.876402, 0.876402, 0.553329, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.888027, 0.819025, 0.873027, 1.659051, 4.910400, 0.922153, 0.922153, 4.906650, 0.553329, 0.871339, 0.871339, 0.555954, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -485.799988, -1.840640, 0, 0,0
0.882027, 0.804025, 0.876027, 1.647050, 4.906650, 0.920466, 0.920466, 4.910400, 0.555954, 0.871527, 0.871527, 0.551267, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -467.809998, 0.000000, 0, 0,0
0.882027, 0.804025, 0.873027, 1.659051, 4.910400, 0.928903, 0.928903, 4.902337, 0.551267, 0.924778, 0.552767, 0.552767, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.873027, 0.807025, 0.876027, 1.650050, 4.902337, 0.929466, 0.929466, 4.906650, 0.742710, 0.918403, 0.918403, 0.547892, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -18.059999, 0.000000, 0, 0,0
0.873027, 0.807025, 0.876027, 1.659051, 4.906650, 0.898152, 0.981592, 0.981592, 0.702396, 0.896277, 0.896277, 0.580705, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.885027, 0.822025, 0.870027, 1.659051, 4.911712, 0.811525, 0.811525, 4.909275, 0.580705, 0.886715, 0.886715, 0.555954, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 485.730011, -3.681281, 0, 0,0
0.888027, 0.804025, 0.867026, 1.641050, 4.909275, 0.903215, 0.903215, 4.909087, 0.555954, 0.875089, 0.875089, 0.548454, 0.000000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -485.799988, 0.000000, 0, 0,0
0.876027, 0.801024, 0.870027, 1.644050, 4.909087, 0.910528, 0.910528, 4.911150, 0.548454, 0.877527, 0.877527, 0.552954, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, 0.000000, 0.000000, 0, 0,0
0.879027, 0.804025, 0.879027, 1.665051, 4.911150, 0.890840, 0.890840, 4.909462, 0.552954, 0.885965, 0.885965, 0.555392, -0.100000, 0.000000, 0.000000, 1.035156, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
0.876027, 0.810025, 0.867026, 1.647050, 4.909462, 0.906965, 0.906965, 4.915275, 0.555392, 0.862339, 0.862339, 0.554454, -0.100000, 0.000000, 0.000000, 1.003906, 0.000000, 90.000000, -0.070000, 0.000000, 0, 0,0
